Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
justtyyy,@AnnMuftatya,2025-07-13T15:01:30.000Z,False,"jujur aku pun takut nikah gegara ini kak, ibuku juga takut aku dapet keluarga yang kurang tepat karena aku juga ga begitu pandai dalam pekerjaan rumah tapi aku mau usaha kok yaa kalo emang pas nikah disuruh urus rumah sama suami doang",0,0,0,13,[],[],['\\U0001f972'],https://pbs.twimg.com/profile_images/1816877481414266880/6Or71n4j_normal.jpg,https://x.com/AnnMuftatya/status/1944411871391392114,tweet_id:1944411871391392114
estehmanis,@urfaviceteaa,2025-07-13T14:59:49.000Z,False,"ngapain takut direndahin? 
asal kamu tau yaa kebanyakan wanita disini jg sblm punya anak mrk kerja, bukan yg nikah lgsg nganggur! 
bahkan ada yg jd wanita karir setelah punya anak. semua tergantung situasi dan kondisi",0,0,0,27,[],[],[],https://pbs.twimg.com/profile_images/1937139193479655424/YgHq7QNp_normal.jpg,https://x.com/urfaviceteaa/status/1944411449163419990,tweet_id:1944411449163419990
☾,@nebublue,2025-07-13T14:57:48.000Z,False,"kalo suaminya aku itu kamu, aku ga bakalan takut nikah:(",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1766741632064638976/Xz7baNNF_normal.jpg,https://x.com/nebublue/status/1944410939844927928,tweet_id:1944410939844927928
lilKitten,@no_notoday,2025-07-13T14:49:32.000Z,False,"Kamu aja kali yang terlalu mikirin pendapat orang lain & takut dijudge. Justru yang aneh itu kenapa cewe udah nikah ngurus rumah, anak & suami, tapi masih tetep kerja juga??",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1789082436728721410/zi_hAgLf_normal.jpg,https://x.com/no_notoday/status/1944408859256262952,tweet_id:1944408859256262952
Ricci Maestro,@TonaliDance,2025-07-13T14:33:11.000Z,False,Biasanya emak pacar yg pola pikirnya aneh. Banyak org tua yg anggap anaknya investasi jangka panjang. Jadi takut kalo anaknya nikah ga ngasi duit lagi. Untung Mak gw ga begitu orangnya.,0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/1941524280887607298/uTrG0xDi_normal.jpg,https://x.com/TonaliDance/status/1944404747827695912,tweet_id:1944404747827695912
,@ryeonggielf,2025-07-13T13:23:36.000Z,False,Takut tbtb bsk diajak nikah masi duluan y,0,0,0,19,[],[],"['\\U0001f64f', '\\U0001f919']",https://pbs.twimg.com/profile_images/1795439280262897664/q8UOXCJO_normal.jpg,https://x.com/ryeonggielf/status/1944387234586611748,tweet_id:1944387234586611748
Kentaro Indra,@abangndaa,2025-07-13T13:18:09.000Z,False,Kalau aku sih gak takut. Karena nikah itu kan tujuannya ibadah,0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1940835011583766528/8H6Yd_v-_normal.jpg,https://x.com/abangndaa/status/1944385863317594514,tweet_id:1944385863317594514
404loading,@yeyunjae,2025-07-13T13:08:50.000Z,False,"Sadar ga sih ketikan lu bs nyakitin org lain yg baca yg mungkin ada diposisi mau kerja tp belum dpt kerja, mau nikah pun tp jg belum dpt kerja, akhirnya baca cuitan lu ini bikin insec, takut dan ovt. Klo lu cwe yg udh kerja semoga ga direndahin dlm hal lain & jd beban lainnya deh",0,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/1876939526301757440/TXL25kUG_normal.jpg,https://x.com/yeyunjae/status/1944383518361948573,tweet_id:1944383518361948573
dj ☆,@skyynstarr_,2025-07-13T12:59:04.000Z,False," apaan sih update dikit bgt, lagi gakkk takut boring  kalau emang mau liat kisah mereka sebelum nikah, bolee banget #tellonym",0,0,0,422,['#tellonym'],[],"['\\u2753', '\\U0001faf5\\U0001f3fb', '\\U0001faf5\\U0001f3fb', '\\U0001f4ac', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1943853099367464960/RLDmKqUs_normal.jpg,https://x.com/skyynstarr_/status/1944381059212452118,tweet_id:1944381059212452118
Sena,@Nanaatsumu,2025-07-13T12:49:59.000Z,False,"Dari chat berarti si cowo ""Sengaja bangun rumah sebelum nikah, karena dia pengen punya dua kamar ekstra untuk keperluan nya sendiri, soalnya kalau dibangun setelah nikah takut ribet sama istrinya, terus jaga2 takut rumahnya di anggap harta gono gini semisal cerai padahal dia-",0,0,0,2.9K,[],[],[],https://pbs.twimg.com/profile_images/1815377165128781824/1kOlBG8b_normal.jpg,https://x.com/Nanaatsumu/status/1944378773438148925,tweet_id:1944378773438148925
G,@wassonearth,2025-07-13T12:47:17.000Z,False,"Ya banyak sih buku w
Tapi u sendiri ngesok mulu gitu dikira keren apa? Cringe bgt

Maaf, bentar lagi w mau nikah ham. Nanti w kasih undangan nya kalau lu mau datang. Mending gausah, nanti lu makin gamon sama gue ham.

Intinya kalau lu sok jagoan terus cewek takut sama lu,",0,0,0,18,[],[],[],https://pbs.twimg.com/profile_images/1859370794436247552/VtFd-8MI_normal.jpg,https://x.com/wassonearth/status/1944378094980055112,tweet_id:1944378094980055112
avenly,@voidcrumb,2025-07-13T12:36:40.000Z,False,"Takut ih, nanti pas nikah penghulunya juga gen z trus lebih ganteng kek mana. Tukeran posisi boleh kah",0,0,0,56,[],[],[],https://pbs.twimg.com/profile_images/1935310947695910912/sOSsIgAb_normal.jpg,https://x.com/voidcrumb/status/1944375425226170529,tweet_id:1944375425226170529
Bii.,@bebe_blackbtf13,2025-07-13T12:27:53.000Z,False,"Suaminya bisa provide yang cukup bahkan lebih kali. Aku juga niat gak kerja pas udah nikah sama doi kok :3
Terus kenapa cewek harus takut direndahin keluarga atau sosial padahal kan bukan kewajiban juga? Sosial yang mana juga? Yang merasa independent women kah? No, i need a man!",0,0,0,17,[],[],[],https://pbs.twimg.com/profile_images/1400040205088804867/tIZdsEMg_normal.jpg,https://x.com/bebe_blackbtf13/status/1944373212176945463,tweet_id:1944373212176945463
wani (inthu’s assistant),@jimsealuvr,2025-07-13T12:22:31.000Z,False,dibawa nikah aja kata aku…takut hamil luar nikah nanti :((,0,0,0,20,[],[],[],https://pbs.twimg.com/profile_images/1942195476045946880/xPQJfukZ_normal.jpg,https://x.com/jimsealuvr/status/1944371862370398507,tweet_id:1944371862370398507
0,@YimT344lhx49766,2025-07-13T12:15:05.000Z,False,udh lama gak ngeyapping akhir2 ini lg sibuk dgn chatan org yg mungkin bisa dibilang gak gua sukak2 bgt knp gua selalu salah setiap mau kenal sama org selalu ada aja gebrakannya ada aja yg harus gua terima bosen bgt jomblo tp klo pacaran sampe nikah takut hamil capek plis deh,0,0,0,15,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/YimT344lhx49766/status/1944369993677935057,tweet_id:1944369993677935057
Mr.Elid,@liradianta,2025-07-13T12:06:20.000Z,False,nikah sih ga takut... tapi ngeJalaninnya,0,0,0,17,[],[],[],https://pbs.twimg.com/profile_images/1930666807565987841/gb_BblPF_normal.jpg,https://x.com/liradianta/status/1944367789105426904,tweet_id:1944367789105426904
Retszu,@Fiikkkk_,2025-07-13T12:05:03.000Z,False,Nikah ga takut,0,0,0,38,[],[],[],https://pbs.twimg.com/profile_images/1893301532856287232/8P_8JEg8_normal.jpg,https://x.com/Fiikkkk_/status/1944367465720578356,tweet_id:1944367465720578356
cacainhere,@ccpndlatte,2025-07-13T11:46:18.000Z,False,mau jdi ibu tanpa punya suami plis takut nikah soalnya ,0,0,0,31,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1887193485985652742/kDi_6opq_normal.jpg,https://x.com/ccpndlatte/status/1944362750228177322,tweet_id:1944362750228177322
iz_Sama,@IzhiSama,2025-07-13T11:23:46.000Z,False,"Gw sekolahin sampe gw cuma cuti 2 kali dalam 10 tahun malah kabur sama pacarnya karna ngebet nikah.. 
Sederhana sih ujian nya cuma mau bundir takut masuk neraka  ",0,0,0,54,[],[],['\\U0001f601'],https://pbs.twimg.com/profile_images/1834403137844891648/bYAsRJJZ_normal.jpg,https://x.com/IzhiSama/status/1944357077394059580,tweet_id:1944357077394059580
DemonLuxct,@DLuxct,2025-07-13T11:19:25.000Z,False,"makin kesini makin sadar kenapa banyak orang cerai/takut nikah, soalnya mereka ngeliat/ ngikutin standar orang lain yang sebenernya mereka udah puas sama kehidupannya tapi jadi ga puas karena kebanyakan makan standar"" nyeleneh di medsos ini.",0,0,0,38,[],[],[],https://pbs.twimg.com/profile_images/1899939179125235712/1ovV_Coj_normal.jpg,https://x.com/DLuxct/status/1944355981661474863,tweet_id:1944355981661474863
BUKAN MIIA,@0813xxx__,2025-07-13T10:44:56.000Z,False,"Makanya jadi keluarga yg baik, pilih calon suami yg dibesarin dr org tua yg baik & lingkungan yg baik, klo perlu yg paham agama sekalian biar takut klo mau berbuat jahat merendahkan manusia. Klo lu nikah asal ada yg mau tanpa lihat & mikir background klwrga yaa siap2 aja. ",0,0,0,178,[],[],"['\\U0001f603', '\\U0001f61c']",https://pbs.twimg.com/profile_images/1935529258446630912/I1ZaXgVH_normal.jpg,https://x.com/0813xxx__/status/1944347304342729065,tweet_id:1944347304342729065
Tanyarlfes,@tanyarlfes,2025-07-13T10:05:10.000Z,True," kok cewe bisa ya nikah tp gak kerja gitu, apa ga takut direndahin keluarga nya atau sosial? di jaman sekarang yg kesetaraan gender cewe gak kerja bukan nya dianggap beban ya apalagi yg udah ada gelar nya",0,0,0,128K,[],[],['\\U0001f49a'],https://pbs.twimg.com/profile_images/1610613801526890500/aBOa83uV_normal.jpg,https://x.com/tanyarlfes/status/1944337297270304889,tweet_id:1944337297270304889
Lialialia,@prilempril,2025-07-13T09:40:54.000Z,False," : perempuan sekarang ga mau diajak hidup susah

Me (dalem hati) : kalo masih susah jangan nikah bang.. jangan ngajak anak orang hidup susah 

*Mau ngingetin takut tbh panjang omongannya*",0,0,0,2,[],[],['\\U0001f5e3\\ufe0f'],https://pbs.twimg.com/profile_images/1502809458145054723/brXRBuer_normal.jpg,https://x.com/prilempril/status/1944331191181836646,tweet_id:1944331191181836646
alin,@simsunghoonism,2025-07-13T09:29:29.000Z,False,takut salah nanti digodain gajadi nikah ,0,0,0,16,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1944275260049960961/xJD4qOQz_normal.jpg,https://x.com/simsunghoonism/status/1944328319895257122,tweet_id:1944328319895257122
Je࿐࿔MT After DM,@VCHIHASARADA,2025-07-13T09:02:25.000Z,False,Gua lebih takut sama fans itu kalo mendadak t43 nikah dan bukan sama si onoh terus istrinya dihujat,0,0,0,57,[],[],['\\U0001f614'],https://pbs.twimg.com/profile_images/1801285633761247232/8PyLfQn9_normal.jpg,https://x.com/VCHIHASARADA/status/1944321508190703936,tweet_id:1944321508190703936
vi,@do_timjang,2025-07-13T08:50:04.000Z,False,"Mungkin kali ya, tp tetangga ku ga dibolehin krna alesan nya masih muda dan anak baru 2. Katanya takut nya nanti kenapa2. Kek suami nya meninggal/cerai trs mau nikah lagi",0,0,0,18,[],[],[],https://pbs.twimg.com/profile_images/1943641330741342208/T8bqmc1E_normal.jpg,https://x.com/do_timjang/status/1944318396763632056,tweet_id:1944318396763632056
rumi,@myuuries,2025-07-13T08:15:50.000Z,True,berati cowok jaman skrg coblos sana sini ya? takut ancrit gue nikah sm fot ajalah,0,0,0,63,[],[],[],https://pbs.twimg.com/profile_images/1941567704416256002/bMLxUrUK_normal.jpg,https://x.com/myuuries/status/1944309781411647740,tweet_id:1944309781411647740
lav,@ilymymine,2025-07-13T07:44:43.000Z,False,"Aku blm nikah, takut suami masa depan gabisa nerima aku yg gini. Punya bekas luka jahitan & kemungkinan buat kambuh balik.

Tapi cerita ke temen ttg kekhawatiranku ini katanya ""berarti suamimu bkn orang yg baik"" IYAAA AKU TAKUT DAPET YG BEGITU",0,0,0,8,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1318223231535308800/0VUZIu0I_normal.jpg,https://x.com/ilymymine/status/1944301953070043140,tweet_id:1944301953070043140
OPEN JASA FACE/ORACLE READING,@readingbyelle,2025-07-13T07:30:38.000Z,False,"Ini bener banget.

Setelah nanganin ratusan client face reading, aku sadar bahwa ada banyak perempuan di luar sana yang milih bertahan dengan cowok toxic karena takut ga nemu pengganti dan berujung telat nikah.

Padahal bilang nggak di awal bisa nyelamatin kalian dari banyak hal.",0,0,0,150,[],[],[],https://pbs.twimg.com/profile_images/1748977309485617152/6wCHkWXP_normal.jpg,https://x.com/readingbyelle/status/1944298407939780794,tweet_id:1944298407939780794
,@Haechanj,2025-07-13T07:07:10.000Z,False,"B deh, takut tiba tiba ditanyain kapan nikah",0,0,0,35,[],[],[],https://pbs.twimg.com/profile_images/1944422817468239872/20B11-0u_normal.jpg,https://x.com/Haechanj/status/1944292500740747574,tweet_id:1944292500740747574
adnan,@banger45_,2025-07-13T06:55:50.000Z,False,capek baru balik dri ladang dan belum sempat duduk gue udh disuruh baralek(hajatan) lagi anjir peliss udh 3 hari gue harus nganterin ini mulu huaaa takut ditanya nikah,0,0,0,73,[],[],"['\\U0001f62d', '\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1939142148177166337/VkWDpJ8z_normal.jpg,https://x.com/banger45_/status/1944289648966349149,tweet_id:1944289648966349149
Reka Kost,@Lumosaccio_,2025-07-13T05:54:16.000Z,False,"Kadang mikir nanti kalo nikah langsung pengen pindah rumah jauh dari keluarga dan sodara - sodara, karna itu salah 1 ketakutan aku. Takut nanti pas nikah gak diterima sama keluarga nya atau malah dijulidin terus. Kepikiran pengen pindah ke tempat atau bahkan ke Negara yg sepi",0,0,0,39,[],[],['\\U0001f972'],https://pbs.twimg.com/profile_images/1910573538542837762/EdWHE168_normal.jpg,https://x.com/Lumosaccio_/status/1944274156088176929,tweet_id:1944274156088176929
el (military wife),@yuutafisip,2025-07-13T05:36:55.000Z,False,hari2 ada aja gebrakan dari si seungyoun gw kdg takut dia tbtb ngajak nikah (LAH),0,0,0,16,[],[],[],https://pbs.twimg.com/profile_images/1935331723446767616/2yX0C5pQ_normal.jpg,https://x.com/yuutafisip/status/1944269790635602346,tweet_id:1944269790635602346
WIZ*ONE FOREVER,@stay_with_i76,2025-07-13T05:07:12.000Z,False,Tapi kenapa anaknya dibiarin nikah Ama orang lain yg jelas bukan saudara kandung. Ga sekalian inses?? Takut dosa?? Anjir,0,0,0,196,[],[],[],https://pbs.twimg.com/profile_images/1869928727997755392/X9uw-8TA_normal.jpg,https://x.com/stay_with_i76/status/1944262311662805224,tweet_id:1944262311662805224
vani,@vanioctaviam,2025-07-13T05:04:13.000Z,False,"Aku malming ini nonton sore istri dari masa depan, yg bikin bagus tu karakter sore nunjukin rasa sayangnya ke suaminya tu ga lewat kata2 tapiii dari tatapan. Pas akhirnya waktu ngakhirin itu semua aku nangis by tbtb bgt. Jadi takut kehilangan suami padahal saya blm nikah",0,0,0,208,[],[],[],https://pbs.twimg.com/profile_images/1934556485528555520/NmlcXxvB_normal.jpg,https://x.com/vanioctaviam/status/1944261560970400203,tweet_id:1944261560970400203
raya.,@starayaf,2025-07-13T04:44:39.000Z,False,"Ih takut, gak usah nikah aja apa ya gw",0,0,0,19,[],[],[],https://pbs.twimg.com/profile_images/1907472546741821440/dJBXiJUX_normal.jpg,https://x.com/starayaf/status/1944256636316692795,tweet_id:1944256636316692795
Li,@udsurea,2025-07-13T03:41:13.000Z,False,"Stlh liat gmn keluarga ayahku ga suka sama ibuku even udah nikah, aku jg takut Nder. Pdhl udah berusaha jd mediator, tetep aja ibuku bersalah disudut pandang mrk. Gwa yg jd anak dr kedua belah pihak ga enak sndr kan",0,0,0,114,[],[],[],https://pbs.twimg.com/profile_images/1497539105361920000/PWpId3mM_normal.jpg,https://x.com/udsurea/status/1944240675299766688,tweet_id:1944240675299766688
𝓱𝓲 ིྀ,@hi_oshci,2025-07-13T03:02:38.000Z,False,"udah dua kali di curhatin temen yang mau cerai, gimana ga makin takut nikah coba ",0,0,0,90,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1900895655964667907/eD1KCzDk_normal.jpg,https://x.com/hi_oshci/status/1944230965360177660,tweet_id:1944230965360177660
𝙄𝙨𝙝𝙞 • ⟬⟭,@btsdeily_,2025-07-13T02:50:49.000Z,False,Dongju kalo nikah sama Hanna bakal kyk suami2 takut istri kyknya  dia kalo buat salah setakut itu ketemu Hanna tp ttp bucin mampus ,0,0,0,41,[],[],"['\\U0001f62d', '\\U0001f62d', '\\U0001f923']",https://pbs.twimg.com/profile_images/1874607381637971968/weKkBQNZ_normal.jpg,https://x.com/btsdeily_/status/1944227989635706898,tweet_id:1944227989635706898
bunbun duckie,@duckieglow,2025-07-13T02:45:28.000Z,False,lebih takut ditanya “kapan nikah” atau “kapan lulus”?,0,0,0,434,[],[],[],https://pbs.twimg.com/profile_images/1927755401556283392/HQZ3sK0O_normal.jpg,https://x.com/duckieglow/status/1944226642794360945,tweet_id:1944226642794360945
noy,@s0ndelurus,2025-07-13T02:31:47.000Z,False,"bginian yg bkin gua takut nikah, pemikiran ipar ipar yg begini nih hrus bgt berushaa buat dptin hati???? lo jd ipar aja emg yg ga berbaik hati kali ah , org baik mah gaperlu dieffortin baru bs memperlakukan iparnya sprti keluarga sndiri https://x.com/kikyyyyk/statu/kikyyyyk/status/1944201505604850162…",0,0,0,435,[],[],[],https://pbs.twimg.com/profile_images/1889000950221963264/xm_2ufrR_normal.jpg,https://x.com/s0ndelurus/status/1944223198226395145,tweet_id:1944223198226395145
,@lovsli,2025-07-13T01:45:14.000Z,False,takut kangen mama kalau nikah ,0,0,0,32,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1941832671992111104/4SUil6OF_normal.jpg,https://x.com/lovsli/status/1944211485984804890,tweet_id:1944211485984804890
name cannot be blank,@qorinafa,2025-07-13T01:39:08.000Z,False,"numpang curhat guys.. aku sering mimpi yg beneran jadi kenyataan loh. makanya aku takut bgt tiap mimpi pasti kebangun dan deg-degan gt. ini contohnya, aku mimpi temenku nikah sama temenku jg di tahun 2022, nah tahun ini mereka beneran nikah bulan Juni 2025 ini.",0,0,0,1.7K,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1001071910598266881/4jlMTmNQ_normal.jpg,https://x.com/qorinafa/status/1944209950101655708,tweet_id:1944209950101655708
𝕄𝕒𝕣 .˚✮✮˚.,@marrvell0ush__,2025-07-13T01:28:02.000Z,False,"Ya emang kenapa kalo tujuan hidupku ngonser? Ngga semua org tujuan hidupnya nikahDengan banyaknya luka yg aku terima dr keluarga kadang bikin aku takut nikah, dan gamau punya keluarga yg sama kaya keluargaku sekarang ini",0,0,0,17,[],[],[],https://pbs.twimg.com/profile_images/1833690080730570752/pHY5-KNn_normal.jpg,https://x.com/marrvell0ush__/status/1944207155273642272,tweet_id:1944207155273642272
rashan,@rdcoty,2025-07-13T01:25:38.000Z,False,Joongdunk gk usah balik ke thai kalau belum nikah boleh gk sih??? takut asing lagiFKJD FM IN NYC#TheHeartKillersFMinNewyork#TheHeartKillersUSandLatamTour,0,0,0,105,"['#TheHeartKillersFMinNewyork', '#TheHeartKillersUSandLatamTour']",[],"['\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\u270b\\U0001f3fb']",https://pbs.twimg.com/profile_images/1937838063549632512/Y71hMRF1_normal.jpg,https://x.com/rdcoty/status/1944206550962413841,tweet_id:1944206550962413841
sel,@uvoplanets,2025-07-13T01:04:10.000Z,False,"iyaa lagi, gua ngeliat mbak ipar gua jg gitu... jadi takut ntar gua nikah digituin juga",0,0,0,285,[],[],[],https://pbs.twimg.com/profile_images/1943652361957941248/jhRdSVSL_normal.jpg,https://x.com/uvoplanets/status/1944201150263153109,tweet_id:1944201150263153109
,@wndrw4ll,2025-07-13T01:00:13.000Z,False,"jogging gagal, ngapain ya. kl bengong takut kepikiran kapan nikah",0,0,0,71,[],[],[],https://pbs.twimg.com/profile_images/1942131912665124865/Wk3w0InL_normal.jpg,https://x.com/wndrw4ll/status/1944200157991776508,tweet_id:1944200157991776508
вαηα,@_banavkoo430,2025-07-13T00:21:59.000Z,False,"pagi-pagi rapihin bayi bogel biar masuk kandang, diliatin mamak~

Mmk : “lu mendingan nikah urus anak beneran, takut gila aja gue mah”
AKU : “maak lu gatau anak2 bogel ini hasil dari pernikahan gue dengan bapak2nya ”
Mmk : “tuhkan udah muncul gejalanya ”",0,0,0,153,[],[],"['\\U0001f60a', '\\U0001f440']",https://pbs.twimg.com/profile_images/1935999209724895232/aUsFAeaO_normal.jpg,https://x.com/_banavkoo430/status/1944190536623051062,tweet_id:1944190536623051062
Zhafran,@ozonmild,2025-07-12T23:59:59.000Z,False,Hal-hal yang kayak gini yang bikin bahaya jadi banyak orang yg takut nikah padahal nikah itu Sunnah Rasulullah Saw,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1350921006584528897/1kmve8x7_normal.jpg,https://x.com/ozonmild/status/1944184996933022116,tweet_id:1944184996933022116
:v,@sasongko_n,2025-07-12T23:13:59.000Z,False,"Iyasih kak kek aneh gasih. Kalo temenan dulu kan siapa tau nyaman, tapi kalo nyaman ntar jg susah sih takut pacarannya karena takut bakal ngerusak hubungan wkwkwk. Mending HTS/TTM/BESTie trus ntar tiba tiba nikah awokawokawok",0,0,0,45,[],[],[],https://pbs.twimg.com/profile_images/1629734965394145280/7bpZvGn7_normal.jpg,https://x.com/sasongko_n/status/1944173422625566826,tweet_id:1944173422625566826
Sha!,@iivxaaahs,2025-07-12T22:42:03.000Z,False,"Lbh ke takut lose myself deh kalo nikah, entah itu tuntutan suami, atau krn diri kita sendiri.",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1936275368509308928/fUGQ5I4P_normal.jpg,https://x.com/iivxaaahs/status/1944165385655529925,tweet_id:1944165385655529925
Kilimansey,@sp4ce_cowboy,2025-07-12T19:59:06.000Z,False,mimpi nikah sama temen sendiri kocak untung cuma mimpi takut bgt gw,0,0,0,20,[],[],['\\U0001f972'],https://pbs.twimg.com/profile_images/1942236779131633664/CM7Wzqoz_normal.jpg,https://x.com/sp4ce_cowboy/status/1944124379924934724,tweet_id:1944124379924934724
icikinda ia,@hanbyul_1207,2025-07-12T19:39:07.000Z,False,"awalnya kaget sama job mereka
tapi yang bikin lebih kaget adalah umur chan hwan  40thn ? kirain 30an lah
aku takut bgt jadi penghalang di hub nya sama jiwon, padahal mereka cocok, visi misi nikah nya pas. tapi age gap 15th??",0,0,0,44,[],[],"['\\U0001f62d', '\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1774775017752154112/EpcRHeKt_normal.jpg,https://x.com/hanbyul_1207/status/1944119347729117324,tweet_id:1944119347729117324
