Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
nat 𖹭 gyu ִ ࣪⚝⁺×⁺,@wolftoris,2025-07-12T13:24:49.000Z,False,"Batal 2x hasilnya trauma, bapak. Mending ga nikah ",0,0,0,53,[],[],"['\\u263a\\ufe0f', '\\U0001f64f']",https://pbs.twimg.com/profile_images/1942401016458063872/oqhFnMct_normal.jpg,https://x.com/wolftoris/status/1944025155619238023,tweet_id:1944025155619238023
nashuaaa,@Nashuakuuu,2025-07-12T12:41:49.000Z,False,"That one Wp, yg mana cewenya udh di grapa grepe tiap malam sama KAKAKNYA sendiri sampe trauma.
2-3 kali hampir di perkaos tp diselamatin sm Second lead, ujung"" nya dia milih di perkaos drpd di bunbun, TAPIII abis itu mau Bundir jg. 

Tp ujungnya dia ttp nikah sm KAKAKNYA",0,0,0,247,[],[],[],https://pbs.twimg.com/profile_images/1917342301518716929/j388g0Us_normal.jpg,https://x.com/Nashuakuuu/status/1944014330535850252,tweet_id:1944014330535850252
lim,@limauestetik,2025-07-12T12:19:14.000Z,False,bisa nikah ga ya suatu hari nanti? bisa ngerasain dicintai sama cowo tulus ga ya? dengan tanggung jawab dan trauma sebanyak ini,0,0,0,130,[],[],[],https://pbs.twimg.com/profile_images/1804060427103670274/HGOXIgG1_normal.jpg,https://x.com/limauestetik/status/1944008650118271452,tweet_id:1944008650118271452
"Aulia S.E., M.Pak., Tbk.",@hanmula,2025-07-12T04:19:50.000Z,True,"Nikah dg orang yg tepat itu gabungin 2 resource, baik harta/benda/pikiran
Enak jalaninnya. Tp kl salah, cape hati+buang uang

Yg paling rugi yg plg byk buang resourcenya

Yg ga bahagia biasanya ngajak2 org lain buat ikut trauma.",0,0,0,20K,[],[],[],https://pbs.twimg.com/profile_images/1463293489609777152/xqBIMeqa_normal.jpg,https://x.com/hanmula/status/1943888005321891989,tweet_id:1943888005321891989
Luna,@loveursel1st,2025-07-12T02:19:20.000Z,False,"Somehow w kgn ex bf w dah, I learned so many things in life from him. Including “jangan berlindung dibawah trauma kamu sendiri, orang lain juga berusaha sembuh dari traumanya” BOOM!Tp kl lanjut, tkt diajak nikah gmw. (Gumawo)",0,0,0,56,[],[],"['\\U0001f921', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f64f\\U0001f3fb']",https://pbs.twimg.com/profile_images/1943605514480287744/9W_rVtgz_normal.jpg,https://x.com/loveursel1st/status/1943857678423667122,tweet_id:1943857678423667122
Vikook,@mamaknyakoo,2025-07-12T00:19:09.000Z,False,"El kasian banget sih lu gustiii
Tapi ya gimana jadi dean juga lebih kasian,gimana g kesel,uda tau trauma ttg perjodohan masih ajaaaa
Pak tara juga lu ikut andil yaaa tua bangkaaEl ajak nikah ajaaa el,keburu tu perut makin buncit pliiisss",0,0,0,192,[],[],"['\\U0001f44a\\U0001f3fb', '\\U0001f44a\\U0001f3fb', '\\U0001f44a\\U0001f3fb']",https://pbs.twimg.com/profile_images/1880220069004996611/goz9Ex4O_normal.jpg,https://x.com/mamaknyakoo/status/1943827432941006860,tweet_id:1943827432941006860
Litaaaa.,@Daswn_dusk,2025-07-12T00:07:47.000Z,False,"Dulu tuh ngebet keknyaa mending nikah aja deh. Sekarang lebih kek, harusnya emang damai dulu sama diri sendiri sebelum ngajak orang ke hidup ini. 

Apalagi setelah tau banyaaak trauma yang belum selesai juga.",0,0,0,17,[],[],[],https://pbs.twimg.com/profile_images/1858526734431539200/ekS7oYv0_normal.jpg,https://x.com/Daswn_dusk/status/1943824575122538580,tweet_id:1943824575122538580
Niu lagi nonton MLC,@kyriasharmine_,2025-07-11T17:36:41.000Z,False,"Ini drama bagus banget, meskipun waktu scene suaminya nikah lagi rada takut (trauma drama raja kebanyakan selir). Cocok buat ditonton kalo cari drama yang ringan dan positif",0,0,0,267,[],[],[],https://pbs.twimg.com/profile_images/1850920789903908864/Rx9-7obx_normal.jpg,https://x.com/kyriasharmine_/status/1943726150968390118,tweet_id:1943726150968390118
atta,@mengiyakah,2025-07-11T17:23:02.000Z,False,"Sama sama ngedate nonton Agak Laen tp yg 1 outcomenya mo nikah, yg 1 trauma (aku) ",0,0,0,24,[],[],['\\u263a\\ufe0f'],https://pbs.twimg.com/profile_images/1927280943082999808/lEVEoJIS_normal.jpg,https://x.com/mengiyakah/status/1943722716441588019,tweet_id:1943722716441588019
norinio,@bundasboyyy,2025-07-11T16:07:19.000Z,False,"nyuruh cepet nikah tapi left me with financial trauma, dumbasses",0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1922507606960013312/yXxG5G52_normal.jpg,https://x.com/bundasboyyy/status/1943703660065640601,tweet_id:1943703660065640601
LiLy love JIKOOK,@goldenskiesie,2025-07-11T15:40:51.000Z,False,"Sebenernya gue trauma liat yg sweet” begini klo ujung” ny karam, tapi kek ny zeenunew gx mungkin apalgi si nunu yg gx mungkin suka cwe tapi klo hia ya masih Ada lah klo mau nikah ama cwe ",0,0,0,82,[],[],"['\\U0001f979', '\\U0001f62b']",https://pbs.twimg.com/profile_images/1932656906365177856/IWLarBnS_normal.jpg,https://x.com/goldenskiesie/status/1943697000677159259,tweet_id:1943697000677159259
turyeobda,@xovelinaa,2025-07-11T14:27:09.000Z,False,"aku gamau pacaran lagi, aku gamau kenal orang baru, aku gamau nikah, aku cuma mau nyembuhin trauma dan luka ku sendiri. aku ga butuh orang lain lagi, aku butuh diriku balik utuh lagi tanpa rasa sakit kaya gini ",0,0,0,12,[],[],['\\u2639\\ufe0f'],https://pbs.twimg.com/profile_images/1364658335262253057/RVfScwjs_normal.jpg,https://x.com/xovelinaa/status/1943678452416008614,tweet_id:1943678452416008614
N,@strawbilaw,2025-07-11T11:49:38.000Z,False,"aku nangis liat orang cerai kayaakk ga kebayang sakit dan hancurnya gmn, putus cinta pas pacaran aja sakit bgt bahkan bisa sampe trauma apalagi kalau udh nikah yg udah punya anak, biasanya bareng2 tbtb misah",0,0,0,36,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1943639097303777280/OTvRvO-6_normal.jpg,https://x.com/strawbilaw/status/1943638813634359363,tweet_id:1943638813634359363
Sapyaya,@Mewangiakunku,2025-07-11T10:19:21.000Z,False,"Kemaren pas pulang ngumpul sama ke 3 adeku, bahas nikah wkwkwk ngomongin parenting trus harus hati hati milih pasangan, luka trauma dll. Gong nya adeku yang kelas 1 SD dengerin dan paham ",0,0,0,51,[],[],['\\U0001f97a'],https://pbs.twimg.com/profile_images/1913223141733875712/-QNDpJ78_normal.jpg,https://x.com/Mewangiakunku/status/1943616090505912400,tweet_id:1943616090505912400
Ame 雨,@Targarhyunknow,2025-07-11T07:30:39.000Z,False,"Kalau mimpi aku dijadiin cerita au bakal gimana ya? Aku udah mo nikah sama crush terus lagi beres-beres rumah dan berkas, tau-tau nemu buku nikah. Dan ternyata itu buku nikah aku sama orang lain, ternyata aku pernah nikah sebelumnya tapi ditinggalin gitu aja bikin aku trauma+ptsd",0,0,0,32,[],[],[],https://pbs.twimg.com/profile_images/1927314866206908416/LRXfO6w4_normal.jpg,https://x.com/Targarhyunknow/status/1943573637614964800,tweet_id:1943573637614964800
Passenger,@thelastvoyagerr,2025-07-11T05:28:06.000Z,False,"Pernah lah, sampe udah speak up ke keluarga sama temen², dan rata² pada marahin, sampe akhirnya malah dijodohin sama temennya temenku, dari situ yg awalnya trauma nikah gara² liat orang sekitar, malah jadi alhamdulillah gue mau nikah dan ketemu orang yg tepat",0,0,0,66,[],[],[],https://pbs.twimg.com/profile_images/1826639629422080000/QoFdchKX_normal.jpg,https://x.com/thelastvoyagerr/status/1943542794892587320,tweet_id:1943542794892587320
Nama farmnya NONA,@SiiOcil,2025-07-11T04:25:01.000Z,False,"Jauhin aja nder, daripada nambah trauma baru ye kan. Lagian baru pacar kok udh ngasih duit, emg udh calon suami? Kalau calon suami agak masuk akal krna buat nabung nikah. Lah ini pacar jg bukan, takutnya nambah trauma aja sih nder nanti kmu dibilang matre atau apa kek berbau duit",0,0,0,2.5K,[],[],[],https://pbs.twimg.com/profile_images/1892814405265412096/FgEBNLef_normal.jpg,https://x.com/SiiOcil/status/1943526920609841464,tweet_id:1943526920609841464
Excommunicado,@burung_kondor,2025-07-11T04:09:18.000Z,False,"Trauma anaknya kawin lari pas sekolah

Gue cucu pertama selalu dibilang ga boleh pacaran pas kuliah. Ada temen cewe ke rumah selalu ditandai. 

Untung bisa nikah, meskipun hampir kepala 3",0,0,0,227,[],[],[],https://pbs.twimg.com/profile_images/1926831789957361665/zNl1WER5_normal.jpg,https://x.com/burung_kondor/status/1943522967067275317,tweet_id:1943522967067275317
batagor,@bertholdpeto,2025-07-11T03:42:54.000Z,False,Entah udah berapa perempuan di luar sana yang berharap ibunya gak nikah sama ayahnya and it means banyak laki-laki brengsek yang dengan sadar ngelakuin hal-hal keji ke istrinya yang bahkan bikin anaknya ikutan trauma,0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/1941847181427941377/0VWGrKsH_normal.jpg,https://x.com/bertholdpeto/status/1943516322438222286,tweet_id:1943516322438222286
Wawa,@Wondereny,2025-07-11T01:03:07.000Z,False,"Terus beberapa hari setelah nikah rumahnya kena teror kek ada pembunuh gitu, si cewek sdh melihat kalo pembunuh itu bertopeng badut dan pelayan² dirumah itu pada di bunuh. Mansion nya penuh dengan darah. Hingga bikin dia trauma",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1827800323882401792/uuzGhFNG_normal.jpg,https://x.com/Wondereny/status/1943476111851307458,tweet_id:1943476111851307458
vaa,@xveara_rezz,2025-07-10T23:36:16.000Z,False,"50.50
Ya pengen, ya blm pengen 

Pengen, karena capek banget hidup di rumah, pengen kabur dan keluar dari rumah lewat nikah, soalnya merantau ga di izinin..
Belum pengen karena belum siap mental, ngeliat keadaan rumah sendiri yang broken, jadi punya trauma tersendiri..",0,0,0,37,[],[],[],https://pbs.twimg.com/profile_images/1863143236547588096/xDHoak9r_normal.jpg,https://x.com/xveara_rezz/status/1943454252497801479,tweet_id:1943454252497801479
Dha,@uarelovedbb,2025-07-10T17:58:47.000Z,False,"Annenya gak mau nikah kak, karna trauma sama mantannya kalo gaksalah. Sementara moja pernah kelepasan ngomongin soal rencana pernikahan cmiiw",0,0,0,756,[],[],[],https://pbs.twimg.com/profile_images/1925916615159296000/kv1GDS6w_normal.jpg,https://x.com/uarelovedbb/status/1943369324905009549,tweet_id:1943369324905009549
nunsky,@NainiRainie,2025-07-10T15:34:56.000Z,False,"Selain doa itu Kaka lakuin apa kak? sedekah subuh? sholawat apa aj & brp kali? Aku ada trauma sama ayah, jdi takut nikah, pengen bgt nikah, cuma takut anak aku punya trauma besar kek aku dan takut anak ku punya rasa ingin bunuh diri. Tolong tips nya kak *memohon sgt maksa ",0,0,0,70,[],[],"['\\U0001f62d', '\\U0001f97a']",https://pbs.twimg.com/profile_images/1476552912482357250/tmXy6raf_normal.jpg,https://x.com/NainiRainie/status/1943333122009108840,tweet_id:1943333122009108840
nunsky,@NainiRainie,2025-07-10T15:32:30.000Z,False,"Kaka dulu bisa dapet suami kaya gini, hal apa aja yg kaka lakuin sebelum nikah? berdoa seperti apa kalimat? hal baik apa aja kak? sedekah subuh kah? sholawat apa yg dibaca? solat apa aj? Kak soalnya aku ada trauma sama ayah sendiri, Mohon tips nya kak *memaksa info ",0,0,0,28,[],[],"['\\U0001f62d', '\\U0001f97a']",https://pbs.twimg.com/profile_images/1476552912482357250/tmXy6raf_normal.jpg,https://x.com/NainiRainie/status/1943332508281770051,tweet_id:1943332508281770051
chia,@ignitekyeomm,2025-07-10T15:11:44.000Z,False,"Chia callum bakal ada trauma buat nikah, atau kalau nanti oddie hamil apa dia bakal muncul ketakutan lagi? Fyi, … — the latter! ",0,0,0,1.3K,[],[],['\\U0001f604'],https://pbs.twimg.com/profile_images/1919960427867602948/6NvtKB7M_normal.jpg,https://x.com/ignitekyeomm/status/1943327285760684260,tweet_id:1943327285760684260
It's Naya,@Nayanabeii,2025-07-10T14:27:41.000Z,False,"Kasihan temen w, udah besar gk ada figure sosok ayah, pas nikah berharap lakinya bisa jadi laki-laki tempat dia bersandar eh malah nambah trauma",0,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/1845678862006730753/YW4LkcOa_normal.jpg,https://x.com/Nayanabeii/status/1943316200509051243,tweet_id:1943316200509051243
shelly (о´∀`о),@yabaseri,2025-07-10T12:45:37.000Z,True,Tadinya ga kepikiran bahkan cenderung masih trauma buat nikah (lagi) but now I met him and I started daydreaming about being his wife ,0,0,0,86,[],[],"['\\U0001f97a', '\\u2728', '\\u2764\\ufe0f']",https://pbs.twimg.com/profile_images/1573712723158114304/5817C-aE_normal.jpg,https://x.com/yabaseri/status/1943290511856668693,tweet_id:1943290511856668693
xiaozhan,@relungawan_,2025-07-10T08:35:34.000Z,False,"Gak bisa kayaknya kalau gak singgung2 masalah anak, hamil dsb. Gw sdh muak. Tau trauma gak? Aahhh.. pasti gak tau, krn kalau nikah blm punya anak itu aib, tp kalau selingkuh itu bukan aib. Wkwkw TELASO

Gk bakal gw maafin. 

“Namanya sudah tua”
justru sdh tua harusnya bisa paham.",0,0,0,369,[],[],[],https://pbs.twimg.com/profile_images/1896878141697912832/6OchS9gR_normal.jpg,https://x.com/relungawan_/status/1943227586316030386,tweet_id:1943227586316030386
dumb of life,@curhatanakuni,2025-07-10T03:35:28.000Z,False,Jgn pada gila2 nikah dah gw aja trauma,0,0,0,18,[],[],"['\\U0001f64f\\U0001f3fb', '\\U0001f64f\\U0001f3fb', '\\U0001f64f\\U0001f3fb']",https://pbs.twimg.com/profile_images/1922340033367052288/PcDbuUN4_normal.jpg,https://x.com/curhatanakuni/status/1943152064659624262,tweet_id:1943152064659624262
ყυκi,@DevSkeletons,2025-07-10T01:39:58.000Z,True,"Ngga. Soalnya aku kan emang ga mau nikah  marriage is scary, cukup jadi penonton aja udah trauma aku wkwkwk",0,0,0,110,[],[],"['\\U0001f633', '\\U0001f642']",https://pbs.twimg.com/profile_images/1944402777309933568/EMuqRrsp_normal.jpg,https://x.com/DevSkeletons/status/1943122996211912959,tweet_id:1943122996211912959
nath ๋࣭ ⭑⚝,@nathcnia,2025-07-09T18:30:26.000Z,False,"gua pwenah nyeplos gini ""emg siapa yg mau nikah?"" mak gua langsung nangis jir katanya gagal besarin gue pdhl mah yg bikin trauma ama laki ya bapak gua alias suaminya ndiri",0,0,0,27,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1942246767946567680/XRkPjzHa_normal.jpg,https://x.com/nathcnia/status/1943014900151865608,tweet_id:1943014900151865608
cyy,@aestheflowers,2025-07-09T18:08:16.000Z,False,#TheFirstNightWithTheDuke please scene mereka nikah terus punya anak durasiny panjangin yaaa trauma sama the haunted palace durasi ending bahaginya cuman secuil,0,0,0,187,['#TheFirstNightWithTheDuke'],[],['\\U0001f972'],https://pbs.twimg.com/profile_images/1944043133622530048/JN_KiPlx_normal.jpg,https://x.com/aestheflowers/status/1943009321123520935,tweet_id:1943009321123520935
syaasyaa,@syyaabilla,2025-07-09T17:49:41.000Z,False,"trauma, ga usah nikah aja kali ya?",0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1733720840926273536/JwbCog6X_normal.jpg,https://x.com/syyaabilla/status/1943004647448592611,tweet_id:1943004647448592611
mikaAa,@kiddoOzsz,2025-07-09T16:17:02.000Z,False,"trauma itu hal yang gabakal bisa hilang menurutku apalagi soal pelecehan, aku semenjak mamaku nikah lagi waktu aku kelas 4, aku awalnya seneng karena punya ""ayah"" baru tapi ternyata malah jadi sumber trauma, mulai dari kelas 6 sd ""dia"" suka masuk kamarku dan raba raba aku",0,0,0,70,[],[],[],https://pbs.twimg.com/profile_images/1942979837515411457/LaWyrEmU_normal.jpg,https://x.com/kiddoOzsz/status/1942981330272407595,tweet_id:1942981330272407595
OPEN JASA CURHAT | OPEN JASTIP JOGJA,@3asycapekwin,2025-07-09T15:59:44.000Z,False,"Nder, punya trauma apa? Segitu nya lhooo padahal awal nikah jelas banget yg keliatan baik-baik, ini kok lo nya udah kayak gini, sejak awal emng ngga demen keluarga laki lo kah?",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1880859579824959488/7nuHdWM1_normal.jpg,https://x.com/3asycapekwin/status/1942976976073245012,tweet_id:1942976976073245012
may,@syonushimy,2025-07-09T15:28:20.000Z,False,“pasti kau may dluan nikah” fak anak se trauma ini sama rumah tangga ortu di bilang nikah ,0,0,0,12,[],[],"['\\U0001f62d', '\\U0001faf5\\U0001f3fb']",https://pbs.twimg.com/profile_images/1944008613619752960/aiipTZ7E_normal.jpg,https://x.com/syonushimy/status/1942969072528097733,tweet_id:1942969072528097733
Kayak Kamu,@ManisTapiDingin,2025-07-09T10:38:35.000Z,False,"Udah berada di titik gk mau nikah gk mau punya anak. Karena gk mau orang lain ngerasain sakit dan trauma. Gak mau ngewarisin trauma ke anak, gk mau jadi sumber rasa sakit buat orang lain",0,0,0,40,[],[],[],https://pbs.twimg.com/profile_images/1915721087004139524/tOOnrkpY_normal.jpg,https://x.com/ManisTapiDingin/status/1942896154196254946,tweet_id:1942896154196254946
i,@_fichaa,2025-07-09T09:17:20.000Z,False,"10/10 dua-duanya punya trauma masing2, trs tbtb jd bareng krn nikah kontrak, trs emosionalnya per karakternya dapet pol",0,0,0,126,[],[],[],https://pbs.twimg.com/profile_images/1629717682261196800/jdbH7z0H_normal.jpg,https://x.com/_fichaa/status/1942875707962786277,tweet_id:1942875707962786277
Viooooooooooooo,@rapfunjelxx,2025-07-09T06:23:45.000Z,False,"lah, aku malah ga ngeposting pacarku soale  ganteng nder, trauma ketikung njir jd cukup tak simpen di galeri sampe waktunya nikah baru ku posting semua kemesraan ini ",0,0,0,1.4K,[],[],"['\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1915771873675350017/OgYxN7b-_normal.jpg,https://x.com/rapfunjelxx/status/1942832025855222144,tweet_id:1942832025855222144
Amithya A.,@AmithyaA,2025-07-09T01:36:20.000Z,False,2 orang yg pny trauma nikah kontrak,0,0,0,496,[],[],[],https://pbs.twimg.com/profile_images/1902240564348870656/4of-tBqe_normal.jpg,https://x.com/AmithyaA/status/1942759693660922060,tweet_id:1942759693660922060
ice,@2279O,2025-07-08T17:49:20.000Z,False,"ih aku lupa au yg mana yaa ituu, ceritanya sunsun mantanan trs trnyt jd sugdad trs ternyata hun masi ngejar sun n menghilangkan trauma sun trs ujungnya nikah AKU LUPA PDHL AKU SUKA HUEEEE apa kakaknya lg deact ya…",0,0,0,289,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1539287092517146624/o_iPN6x__normal.jpg,https://x.com/2279O/status/1942642169380049066,tweet_id:1942642169380049066
Antiii,@daengi_06,2025-07-08T14:29:49.000Z,False,"Beneran aq smp trauma selama 3 thn sm yg namanya laki2 & nggak mau pacaran
Alhamdulillah ketemu suami cm 6 bln sama2 & langsung nikah ",0,0,0,12,[],[],['\\U0001f917'],https://pbs.twimg.com/profile_images/1938441855882170368/wqkC27pp_normal.jpg,https://x.com/daengi_06/status/1942591958549246222,tweet_id:1942591958549246222
fifiii,@itzpipiw,2025-07-08T12:51:30.000Z,False,"nda mau nikah, trauma sm cowo",0,0,0,36,[],[],[],https://pbs.twimg.com/profile_images/1870880650045366272/2juftSCq_normal.jpg,https://x.com/itzpipiw/status/1942567216957796685,tweet_id:1942567216957796685
nan lov jae,@beabeooow,2025-07-08T11:03:40.000Z,False,BANG? GUE BARU BUKA X UDH DI SUGUHIN BERITA ADA DUA COWOK NIKAH.. ANJG GW TRAUMA BUKA X STRESSS SEMUA STRESS GUE STRES YG BACA STRESS YG NIKAH STRRESSS,0,0,0,34,[],[],[],https://pbs.twimg.com/profile_images/1941118247555796992/YGUBYHO9_normal.jpg,https://x.com/beabeooow/status/1942540082059305043,tweet_id:1942540082059305043
rere,@reinloves,2025-07-08T10:47:56.000Z,False,"first dari iksun sama junwan, dari iksun yang dapet lelaki modelan mantan nya itu yg bikin dia trauma trs dia tbtb dapet junwan yang walaupun iksun gamau nikah, dia mau tetep pacaran aja sama iksun sampe kapanpun, karna dia cuman mau sama iksun aja (walaupun sempet )",0,0,0,25,[],[],['\\U0001f494'],https://pbs.twimg.com/profile_images/1942517045918326786/HAeD0If8_normal.jpg,https://x.com/reinloves/status/1942536122363699455,tweet_id:1942536122363699455
Grok,@grok,2025-07-08T10:16:36.000Z,True,"Haha , bisa dong! Gue tambahin jadi top 20 buat  berdasarkan data lebih dalam. Ini update-nya:

1.  - Film nonstop.
2.  - Nikah deep talk.
3.  - Emoji rants.
4.  - Venting gila.
5.  - Rokok trauma.
6.  -",0,0,0,90,[],"['@caarosas', '@crxoist', '@webofmai', '@saturnize_', '@urbnmild', '@briz6t', '@maewnamwanlove', '@kettloe']",[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_normal.jpg,https://x.com/grok/status/1942528235067277320,tweet_id:1942528235067277320
Ralinka,@18Januari24,2025-07-08T09:38:55.000Z,False,"Iyaaa hahaha
Dan opini orang-orang berselancar bahwa Salman trauma nikah sampai sekarang.
Karena hal ini cocoklogi yg maksa tapi kelihatan seperti fakta",0,0,0,31,[],[],"['\\U0001f602', '\\U0001f92d']",https://pbs.twimg.com/profile_images/1934240325121527808/tNDsjsZJ_normal.jpg,https://x.com/18Januari24/status/1942518752349937872,tweet_id:1942518752349937872
ana,@BinieaJ,2025-07-08T09:23:16.000Z,False,"Astaghfirullah. Ortunya kok gitu ya. Mending dilaporin ke polisi aja, mana sm minor lagi. Anaknya di obatin trauma dlu napa, gak kebayang gimana perasaan anaknya  kasus pelecehan aja bnyak yg trauma smpe gak mau nikah, lah ini diperkaos gitu",0,0,0,22,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1483051886593048577/rsQw5mQV_normal.jpg,https://x.com/BinieaJ/status/1942514814443729283,tweet_id:1942514814443729283
,@pinkinseyo,2025-07-08T09:06:22.000Z,False,"Kek i have a lot of trauma back then dan tiap deket ama cowo lagi before mine now ya kek gabisa aja semua dan alhasil malah nge ghosting, tapi dari semua yg masih chattan cuma ama si fred sih tetep kekeh ngajak nikah dari 2022 kwkwkw",0,0,0,25,[],[],[],https://pbs.twimg.com/profile_images/1782311100790558720/UuQmY3Q4_normal.jpg,https://x.com/pinkinseyo/status/1942510561801167348,tweet_id:1942510561801167348
sa.sa,@sayumnats,2025-07-08T08:42:31.000Z,False,"Setujuu, itulah alasannya knp blm mau nikah di usia 27, thn ini walaupun bnyak tmn nikah ala kadarnya yg penting dpt pasangan. Gue sendiri merasakan trauma sebagai gen sandwich yg ga bisa lepas. Pengen rasanya pergi jauh ke LN biar gak punya keluarga lagi",0,0,0,280,[],[],[],https://pbs.twimg.com/profile_images/1623136901808144386/ab7GnVPd_normal.jpg,https://x.com/sayumnats/status/1942504558686781856,tweet_id:1942504558686781856
