Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Dika,@sungyono,2025-07-03T02:17:40.000Z,False,"lucu banget tiba-tiba my mom tanya kapan target aku menikah wkwk.

beliau takut aku punya ""trauma"" karena melihat pernikahan beliau dengan papa aku yang cukup awikwok.",0,0,0,12,[],[],[],https://pbs.twimg.com/profile_images/1940595848590561280/Ljo-ow_g_normal.jpg,https://x.com/sungyono/status/1940595767171076425,tweet_id:1940595767171076425
Bell,@piscespiee,2025-07-03T00:51:45.000Z,False,"AAMIIN, semoga kita bisa menikah dan naik ikan  wkwkwkwk bener-bener bikin trauma ceweknya enih si Ayel ",0,0,0,15,[],[],"['\\U0001f62d', '\\U0001f932\\U0001f3fb', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1942610517144576000/bgKDZ0RZ_normal.jpg,https://x.com/piscespiee/status/1940574145294840043,tweet_id:1940574145294840043
yanya ─❈─●,@swanaran,2025-07-03T00:34:19.000Z,False,It's okay kak gue juga takut menikah. Karena ada trauma pelecehan. Lagian akhir dari perjalanan hidup bukan untuk menikah aja tetep lakuin hal positif dan bermanfaat terus selama kita hidup dan terus berserah diri ke sang pencipta ,0,0,0,872,[],[],"['\\U0001f917', '\\U0001f62d', '\\U0001f607', '\\U0001f64f\\U0001f3fc']",https://pbs.twimg.com/profile_images/1539045506688913408/zctME46G_normal.jpg,https://x.com/swanaran/status/1940569761630638533,tweet_id:1940569761630638533
miu,@_orchidgarden_,2025-07-02T05:25:58.000Z,False,"kata abun TTM beb, ""Teman Tapi Menikah"" atau ""Teman Tapi Mangu"" wkwkw 

feeling aku iya sih lagi pdkt cuma mungkin gaberani go publik karena aca masi trauma gara2 cowok sebelumnya & nitizen gasi  yg jelas dua2nya kayaknya dah ngerasa nyaman",0,0,0,321,[],[],"['\\U0001f602', '\\u270b\\U0001f3fb', '\\U0001f972']",https://pbs.twimg.com/profile_images/1943546295077203968/nH7KLOkU_normal.jpg,https://x.com/_orchidgarden_/status/1940280767063761376,tweet_id:1940280767063761376
rapatigenah,@callmemadamepsi,2025-06-30T16:06:41.000Z,False,"Aku punya trauma.. dan ke trigger berkali-kali, aku korban kdrt, aku punya ibu dramatic yg selalu iri dengan anaknya, aku kena masalah mental dari kecil, aku ngga mencintai diriku sendiri. Aku takut... aku melukai banyak orang ketika menikah.. dan sebenarnya aku kesepian :)",0,0,0,40,[],[],[],https://pbs.twimg.com/profile_images/1712764161904750592/QPb9GPtI_normal.jpg,https://x.com/callmemadamepsi/status/1939717236073304442,tweet_id:1939717236073304442
Ney || TAEKOOK SUBUNIT SOON,@wife_taekook,2025-06-29T19:32:23.000Z,True,Satu orang itu yang sangat menyakiti dia sekarang lagi bahagia baru menikah tp sumpah trauma yang dia beri udah setahun bikin aku ga mau jalin hubungan baru trauma bgt ya Allah. Orang serapih itu didepanku aku dijadikan selingkuhannya ya Allah,0,0,0,207,[],[],[],https://pbs.twimg.com/profile_images/1510369098038874115/ROz2ccrN_normal.jpg,https://x.com/wife_taekook/status/1939406611950502086,tweet_id:1939406611950502086
matchalatte,@fluttyfluppy,2025-06-29T08:13:21.000Z,False,"Udah 4bln menikah tp aku blm siap juga punya bayi. Terlalu bnyk trauma yg dipendam, takut, dan ekonomi yg blm stabil. Ntah sampai kpn bisa siap ",0,0,0,31,[],[],"['\\U0001f972', '\\U0001f643']",https://pbs.twimg.com/profile_images/1634003185852616705/i2Xh6uL0_normal.jpg,https://x.com/fluttyfluppy/status/1939235729428894006,tweet_id:1939235729428894006
utichill,@flowers_fullsun,2025-06-29T07:03:39.000Z,False,"trauma sama kehidupan di keluarga soalnyaa keluarga aku scary banget hahaha, jadi takut mau menikah, takutnya salah pasangan, tapi jujur aku mau bangett menikah dan membangun rumah tangga yang harmonis",0,0,0,3,[],[],['\\U0001f97a'],https://pbs.twimg.com/profile_images/1770077493774692352/OfLAHhaD_normal.jpg,https://x.com/flowers_fullsun/status/1939218189080240270,tweet_id:1939218189080240270
urQueen,@Randomcheck02,2025-06-29T02:51:26.000Z,False,"Gw cewe, tulus bgt tiap pacaran. Tapi Selalu di selingkuhin, trauma parah.
Pada akhirnya gw mungkin akan menikah tapi jadi istri ke2 dari orang kaya raya, yang sange gila tiap liat gw. Udh gtu aja",0,0,0,166,[],[],[],https://pbs.twimg.com/profile_images/1784968851224215552/v99v6HPO_normal.jpg,https://x.com/Randomcheck02/status/1939154715167564034,tweet_id:1939154715167564034
chocoberry,@ramad1n415,2025-06-29T01:52:02.000Z,False,"Jujur aku gak ada kepikiran mau nikah karena trauma liat rumah tangga ortu sendiri tapi seiring berjalannya waktu tbtb Allah kasih aku jodoh yang baik yang merubah semuanya, aku sebenarnya gak nyangka bisa dititik ini (bisa menikah dan punya anak) ",0,0,0,62,[],[],"['\\U0001f979', '\\U0001f979']",https://pbs.twimg.com/profile_images/1908500613014642688/AteLjJmN_normal.jpg,https://x.com/ramad1n415/status/1939139767180108125,tweet_id:1939139767180108125
Nana,@osakinana27,2025-06-28T22:00:39.000Z,False,"Nggak mau, selain kondisi ekonomi aku lebih milih buat enggak mau menikah karena trauma dan karena aku penyakitan khawatir kalau nanti malah jadi beban. Apalagi kehidupan setelah menikah, dijalani berdua dan harus siap mental dengan ujian2 tak terduga.",0,0,0,1.6K,[],[],[],https://pbs.twimg.com/profile_images/1944362524859645953/OjdUM5U8_normal.jpg,https://x.com/osakinana27/status/1939081535195664680,tweet_id:1939081535195664680
Nilam.,@mantraliyan,2025-06-28T18:36:39.000Z,False,"Model keluarga normatif seringkali menjadi tempat yang penuh kekerasan dan trauma bagi para narator, tetapi terlepas dari kegagalan institusi keluarga, ada narator yang masih berharap bahwa anaknya akan menikah, atau beberapa di antaranya tetap menjadikannya sebagai ‘model.’",0,0,0,209,[],[],[],https://pbs.twimg.com/profile_images/1944404781419876352/adYiYWU4_normal.jpg,https://x.com/mantraliyan/status/1939030196881133713,tweet_id:1939030196881133713
ST371,@suryanit371,2025-06-28T14:39:29.000Z,False,"Masih gak masuk di nalarku. Kenapa KORBAN pemerkosaan disuruh menikah sama PELAKU pemerkosanya? Ini PELAKU sama KORBAN lho.
Udah kena mental, trauma, disuruh seumur hidup pula.",0,0,0,44,[],[],[],https://pbs.twimg.com/profile_images/1912147051216863232/P4rtR-xM_normal.jpg,https://x.com/suryanit371/status/1938970514078474618,tweet_id:1938970514078474618
✰,@cubaersi,2025-06-28T10:50:24.000Z,False,stop normalisasi pertanggungjawaban dari pihak pelaku untuk korban tuh dengan cara menikah pls. dikata korbannya ga trauma apa ya sama orang yg abis ngelecehin dia. kocak deh negara ini,0,0,0,279,[],[],[],https://pbs.twimg.com/profile_images/1940314668754509824/Ra1dAOfa_normal.jpg,https://x.com/cubaersi/status/1938912861377700301,tweet_id:1938912861377700301
rdtk,@rdtk_dj_pfj,2025-06-28T10:42:54.000Z,False,"Karma -> Ttg rentetan beberapa kisah berbeda yg saling terhubung diakibatkan karma.Trauma Code -> Ttg dokter hebat yg memperjuangkan sistem trauma center di rumah sakit.
WLGYT -> Kisah perjuangan pasutri dari kecil, pacaran, menikah, punya anak, hingga menikahkan anaknya.",0,0,0,76,[],[],[],https://pbs.twimg.com/profile_images/1792619794329395200/fbc-ywOP_normal.jpg,https://x.com/rdtk_dj_pfj/status/1938910973907042409,tweet_id:1938910973907042409
tukang galau,@disiniadafiksi,2025-06-28T00:53:44.000Z,True,"Dulu sih sempet mikir ngga mau nikah dan ngga mau punya anak karena takut nurunin trauma gw ke anak dan pasangan. But, who knows, sekarang dibuat sayang ugal-ugalan sama pria ini dan saya sangat ingin menikah dengannya",0,0,0,90,[],[],[],https://pbs.twimg.com/profile_images/1736787780498567168/ic2wOODL_normal.jpg,https://x.com/disiniadafiksi/status/1938762707890843932,tweet_id:1938762707890843932
cz ♡,@lipstaineed,2025-06-27T15:30:51.000Z,False,"kebiasan kalo lg sakit gini suka tb2 gloomy. kepikiran aja knp harus ada kematian di hidup ini? trauma karena kematian papa jd bikin aku selalu cemas dan ovt. nanti kalo aku menikah dan hidup sama pasanganku, salah satu dr kami akan ditinggal sendirian dan aku gak bisa bayangin..",0,0,0,122,[],[],[],https://pbs.twimg.com/profile_images/1943569761662570496/C1nlKkVp_normal.jpg,https://x.com/lipstaineed/status/1938621051480707226,tweet_id:1938621051480707226
Calvin,@eskopsv,2025-06-27T14:49:34.000Z,False,Kalau aku sidah menemukan patner aku mau menikah. Punya anak... ga tau. Alu takut mewariskan trauma.,0,0,0,107,[],[],[],https://pbs.twimg.com/profile_images/1929472484459622400/FlmjU_ag_normal.jpg,https://x.com/eskopsv/status/1938610665184502203,tweet_id:1938610665184502203
The Spicy Salima,@QueenImaIsBack,2025-06-27T10:47:11.000Z,False,"Thing is mostly ga paham foreplay itu perlu, padahal rasul sendiri menyuruh unt bercumbu dulu jangan sperti binatang

Thing is mostly jg ga peduli2 amat istrinya menikmati apa ga

Jadi yang sudah menikah. Do take notes. Pastikan istri ga trauma dg seks, buat dia nyaman during sex",0,0,0,547,[],[],[],https://pbs.twimg.com/profile_images/1938976361885921280/xKvp-ARF_normal.jpg,https://x.com/QueenImaIsBack/status/1938549667673018582,tweet_id:1938549667673018582
ody,@happkooko,2025-06-27T10:36:58.000Z,False,13. Pasangan menikah bye naremikaTrauma bgt gue baca au ini diksh jabatan lgsg gaet cewe trs lama bgt kebongkar nya disembunyikan sama temennya juga trs temen yang udh ikut sembunyikan gaada karma tp syukur adek nikah sm yg lain. Isinya konflik semua,0,0,0,45,[],[],[],https://pbs.twimg.com/profile_images/1935721695505174530/TE78BOvI_normal.jpg,https://x.com/happkooko/status/1938547095373541546,tweet_id:1938547095373541546
ndi,@SAdiepoera,2025-06-26T14:37:04.000Z,False,Trauma ketika menikah dan takut untuk tidak di hargai,0,0,0,58,[],[],[],https://pbs.twimg.com/profile_images/1931409603851685888/HmM-9o-S_normal.jpg,https://x.com/SAdiepoera/status/1938245127950242227,tweet_id:1938245127950242227
ᴅᴏɴᴀᴛ,@jimrinarinjim,2025-06-26T12:49:30.000Z,False,"tapi serius, mah di kehidupan dimanapun nanti.. jangan jd mama ku, jangan juga menikah dengan papa.. jangan jadikan aku lagi dan lagi cuma buat muasin trauma yang mama dapet, bahagia dulu ya mah sama diri sendiri, jangan lagi, jangan ada lagi anak perempuan yang harus kamu teken.",0,0,0,325,[],[],[],https://pbs.twimg.com/profile_images/1942599685702836225/FdF5tqHe_normal.jpg,https://x.com/jimrinarinjim/status/1938218058998550548,tweet_id:1938218058998550548
masmrs,@yooqe,2025-06-26T12:15:47.000Z,False,"Semua perempuan, jadilah perempuan yang kuat & berani hidup sulit karena pertanggungjawaban. Bila kamu pernikahan tdk bahagia, silahkan berpisah. Jgn menikah, kalau masih mau study. Jgn takut melajang kalau fokus kejar karir. Hindari trauma, yg nantinya akan diwarisi anak2 kita.",0,0,0,20,[],[],[],https://pbs.twimg.com/profile_images/1839490107369574400/duCl4imA_normal.jpg,https://x.com/yooqe/status/1938209575897075892,tweet_id:1938209575897075892
Chihiro,@hanaunone13,2025-06-26T08:40:40.000Z,False,"pls iya muak bgt. ky yaudah sih setiap manusia punya jalan hidupnya sendiri2, punya trauma nya sendiri, punya impian nya sendiri sebelum menikah.",0,0,0,59,[],[],[],https://pbs.twimg.com/profile_images/1788233477797908480/Z_09Sx76_normal.jpg,https://x.com/hanaunone13/status/1938155438488625590,tweet_id:1938155438488625590
m u t i,@kesemutian,2025-06-25T16:53:01.000Z,False,"TRUEEE!! i’m still in my early 20s tapi kerja sama wanita2 hebat yg blm menikah in their 30s but their life’s look perfectly fine i don’t mind being ‘late’ drpd harus hidup dgn trauma dan sakit hati karna salah pasangan atau karna terburu2, i put all my trust in God’s timing",0,0,0,34,[],[],['\\U0001faf6'],https://pbs.twimg.com/profile_images/1937851047181266945/r3b5P2Y__normal.jpg,https://x.com/kesemutian/status/1937916957099212955,tweet_id:1937916957099212955
vi,@bakuldimsum_,2025-06-25T07:55:07.000Z,True,"Lah Kaka kedua gue aja merahasiakan uang tabungan dia ke suaminya sudah menikah 20th. Soalnya kalo tau bakal di pake dan dibalikinnya lama, trauma dia. Uang tabungan Kaka gue buat anak2nya. Suaminya boros ",0,0,0,266,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1875980961579769857/l8cjKtuM_normal.jpg,https://x.com/bakuldimsum_/status/1937781589683110400,tweet_id:1937781589683110400
Sweet,@kopsuscreamyy,2025-06-24T12:31:24.000Z,False,Lihat poto org menikah aku menangis entah ak trauma atau pgn tp dititik mikir bakal smpe sana ga? dan bahagia ga?,0,0,0,113,[],[],[],https://pbs.twimg.com/profile_images/1942588292521943041/ew5bJuei_normal.jpg,https://x.com/kopsuscreamyy/status/1937488729108808192,tweet_id:1937488729108808192
Ajuu,@ajuuja0610,2025-06-24T11:45:09.000Z,False,"Hajun prompt 
Cw // mpreg, SA

Hjw jjh sudah menikah selama hampir 5 tahun. Tapi mrk tak kunjung mendapat kabar baik, kandungan jjh lemah karna faktor trauma (pernah mendapat SA di masa lalu).

Suatu ketika, jjh hamil dan penantian mereka berakhir. Sepasang anak laki-laki hadir-",0,0,0,1.3K,[],[],[],https://pbs.twimg.com/profile_images/1924132338721607680/DpRLV7Q9_normal.jpg,https://x.com/ajuuja0610/status/1937477088229097968,tweet_id:1937477088229097968
skazy,@bungkusmagnum,2025-06-23T05:37:36.000Z,False,"jangan main encer ambil ke simpulan bakal mandul. PERIKSA AJA DULU KE DOKTER APAKAH SPERMANYA MASIH LAYAK SERTA SEHAT TIDAK CACAT. jangaan self diagnos and itu cowomu ada luka ada trauma tersendiri karna terlecehkan, alangkah baiknya kan kalian jg mau menikah periksa kesehatan aj",0,0,0,5K,[],[],[],https://pbs.twimg.com/profile_images/1611818347859161088/GeWWWRxe_normal.jpg,https://x.com/bungkusmagnum/status/1937022206871282117,tweet_id:1937022206871282117
zii,@Ozetdupe,2025-06-22T19:37:02.000Z,False,"Paling gong nya bilang gini ""gausa trauma karena org tuamu cerai"" waaahhh makin emosi saya bacanya kakkkkkkkk bejir lah. Ya memang my family broken tapi ga menutup takdir ku untuk tidak menikah pasti akan ada masanya menikah anjirrr.
Emang yaaa gila tuh org",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1818317143378956288/i8vGHHsC_normal.jpg,https://x.com/Ozetdupe/status/1936871066036781178,tweet_id:1936871066036781178
vi,@bakuldimsum_,2025-06-22T17:07:46.000Z,False,"Knp sih slalu menanyakan ""kapan menikah"" ke org yg single??? Kalo gue punya pasangan juga gue publish. Gue ga trauma pernikahan. Gue masih pengen nikah. Gue pernah gagal. Masa iya gue hrs nikah buru2 demi nurutin omongan org? kalo gue gagal lagi yg disalahin ya perempuan ",0,0,0,929,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1875980961579769857/l8cjKtuM_normal.jpg,https://x.com/bakuldimsum_/status/1936833505100759225,tweet_id:1936833505100759225
JAK,@JurnalAkuntansi,2025-06-22T08:40:54.000Z,False,"Saking trauma dan merasa tidak aman, 3 bulan kemudian Heny & family mutusin ke Australia dan menetap di sana sampe sekarang. Btw... 3 tahun kemudian Heny pun menikah; ya! sama bule! (bukan gua.. hiks! )",0,0,0,719,[],[],[],https://pbs.twimg.com/profile_images/1898000381432807424/CFvd9P9t_normal.jpg,https://x.com/JurnalAkuntansi/status/1936705945914225011,tweet_id:1936705945914225011
vi❁,@yourmoonvii,2025-06-22T00:55:02.000Z,False,"Intergenerational trauma is real, ketika sebagian banyak orang memutuskan menikah untuk meneruskan keturunan, tapi sebagian banyak orang lainnya enggan melakukan itu bukan karena mereka gabisa punya anak.",0,0,0,33,[],[],[],https://pbs.twimg.com/profile_images/1930514942228402176/ZYdQUOZJ_normal.jpg,https://x.com/yourmoonvii/status/1936588708825932096,tweet_id:1936588708825932096
TE. Ardi,@teardi_,2025-06-21T19:31:44.000Z,False,"Makanya saya ga heran melihat gen2 transisi kyk milenial atau gen z awal lebih memilih tidak mau menikah krn ""belum selesai dengan dirinya"" atau bahkan menikah tp childfree krn ""takut"" dia menurunkan trauma yg sama ke calon anaknya.

Tp di lain sisi, ya mau bagaimana lagi?
...",0,0,0,47,[],[],[],https://pbs.twimg.com/profile_images/1349849841027874818/HVf7vJ4n_normal.jpg,https://x.com/teardi_/status/1936507344554508681,tweet_id:1936507344554508681
𖧷,@keposetiapsaat,2025-06-20T16:29:56.000Z,False,aku gak mau menikah karena trauma tl isinya perselingkuhan,0,0,0,55,[],[],[],https://pbs.twimg.com/profile_images/1894233274777833472/V6x74Dle_normal.jpg,https://x.com/keposetiapsaat/status/1936099206575669522,tweet_id:1936099206575669522
asyaaa,@saap1derman,2025-06-20T09:59:21.000Z,False,"setelah ngelihat dunia ini yang isinya penuh selingkuh, kdrt, pokoknya yg bikin trauma, trust issue. gw semakin memilih untuk tidak menikah",0,0,0,82,[],[],[],https://pbs.twimg.com/profile_images/1918924628443176960/HUNVCTd0_normal.jpg,https://x.com/saap1derman/status/1936000913799626841,tweet_id:1936000913799626841
,@inibukanop,2025-06-20T06:10:52.000Z,False,kayanya kalo beliau menikah aku baru trauma ,0,0,0,14,[],[],"['\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1870414298780258304/1Sd2bPHV_normal.jpg,https://x.com/inibukanop/status/1935943414371250687,tweet_id:1935943414371250687
mK♗,@jourieelicaa,2025-06-19T12:30:44.000Z,False,"nah case kyk gini yg menurut gue makanya harus diobrolin sama calon suami/istri, supaya gak awkward aplg kebingungan sendiri. search explore ttg HB setelah menikah, tips & trick nya biar gak jd takut aplg sakit yg bikin trauma.. gak tabu kok plis bgttt",0,0,0,20K,[],[],[],https://pbs.twimg.com/profile_images/1762495119939551232/-pCYjsb-_normal.jpg,https://x.com/jourieelicaa/status/1935676620523843932,tweet_id:1935676620523843932
𝑨𝒇𝒊𝒇 𝑭𝒆𝒊𝒔𝒂𝒍 𝑨𝒔𝒔𝒆𝒈𝒂𝒇,@AfifFeisal,2025-06-19T03:14:36.000Z,False,"Wajar. Dia mungkin punya value yg pantas dihargain segitu/ emg uang yg dia punya aja udah segitu jadi yaa mintanya banyak. Lagian kalau ga ada yg mau bakal tetep single sebagai seorang ibu, menikah mungkin buat dia trauma.",0,0,0,1.2K,[],[],[],https://pbs.twimg.com/profile_images/1618825665234763776/jojbdgvG_normal.jpg,https://x.com/AfifFeisal/status/1935536666862875127,tweet_id:1935536666862875127
belalang tempur,@kimhapsaa,2025-06-18T16:59:59.000Z,False,"Melihat ibu gue yg menikah dgn lelaki yg salah (yaps bokap gue) smakin sadar klo menjadi ibu adalah sebuah pekerjaan yg lo gaakan prnh bsa risegn bnr bnr iba dan trauma lihat nyokap sndiri, kdg pgn rasany cuma tinggal berdua sama ibu dan bahagia in ibu ajaa",0,0,0,34,[],[],['\\U0001f97a'],https://pbs.twimg.com/profile_images/1804399123564765184/tdrlX-kE_normal.jpg,https://x.com/kimhapsaa/status/1935381994260807776,tweet_id:1935381994260807776
Sangwon.,@arentwelive,2025-06-17T16:31:15.000Z,False,"HAHAHAHA, ikr. Akhirnya jadi sempat takut atau trauma mulai hubungan yang serius banget, paling cuma sekedar butuh afeksi. Tapi sekarang udah ngga lagi, siap menikah sama Jang Wonyoung.",0,0,0,79,[],[],[],https://pbs.twimg.com/profile_images/1937709112521039872/26JZX0S8_normal.jpg,https://x.com/arentwelive/status/1935012374559506917,tweet_id:1935012374559506917
"Irish, S.KSD",@sakuwa,2025-06-17T07:30:16.000Z,False,"komnas perlindungan hp tuh IBOX yaa? :o eh ada tau takoyaki di manhwa manhwa wkwkwkw. yaa kalo gak bisa request santai aja boss!! penjual tidak ramah sama sekali gini, dagangannya gak laku loh. DAAAAMN UDAH BERANI KDRT GINI PADAHAL BELUM MENIKAH, MUNCUL TRAUMA BARU DEH GW.",0,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/1943880598428307457/eRnAgUmk_normal.jpg,https://x.com/sakuwa/status/1934876230735810629,tweet_id:1934876230735810629
Serambi Indonesia,@serambinews,2025-06-17T04:43:57.000Z,False,"dr Boyke mengungkapkan sebuah kasus nyata yang cukup mengejutkan, di mana seorang anak mengalami trauma mendalam hingga tidak ingin menikah setelah mendengar jeritan orang tuanya saat hubungan intim selama bertahun-tahun.
 https://aceh.tribunnews.com/2025/06/17/dr-boyke-pisahkan-tidur-anak-sejak-dini-kasus-ini-bukti-akibatnya-bisa-trauma-seumur-hidup… via ",0,0,0,97,[],['@tribunnews'],[],https://pbs.twimg.com/profile_images/1758470309848788992/ErZr8-GM_normal.jpg,https://x.com/serambinews/status/1934834374702453060,tweet_id:1934834374702453060
zesha,@pweetynxi,2025-06-17T04:39:50.000Z,True,"Sorry to know that beibYa Allah beib, aku belum menikah aja diselingkuhin trauma. I feel u, apalagi udah menikah bebannya lebih berat. Udah ada ikatan suciPeluk jauh",0,0,0,143,[],[],"['\\U0001f979', '\\U0001faf6', '\\U0001f62d', '\\U0001f917', '\\U0001fac2', '\\U0001fa77', '\\U0001f49e']",https://pbs.twimg.com/profile_images/1850164158450573312/_mja0MWI_normal.jpg,https://x.com/pweetynxi/status/1934833340353507645,tweet_id:1934833340353507645
Say #YEZ ♬,@alvdiggory,2025-06-16T23:09:34.000Z,False,"Untung banget loh AL ini masih “waras”. Karirnya ngga neko-neko, masih peduli keluarga (dua duanya). Bahkan masih sanggup “menikah”.

Karena anak pertama yang mengalami getir-pahitnya orangtua (apalagi pisah) tuh resikonya gede njir. Banyaknya malah Trauma dan Ignored sm keluarga",0,0,0,475,[],[],[],https://pbs.twimg.com/profile_images/1879242621920661504/XQ0W73-m_normal.jpg,https://x.com/alvdiggory/status/1934750225044000983,tweet_id:1934750225044000983
