videoWebUrl,submittedVideoUrl,input,cid,createTime,createTimeISO,text,diggCount,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,uid,uniqueId,avatarThumbnail,mentions,detailedMentions
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533267855242167058,1753975768,2025-07-31T15:29:28.000Z,sudah terlanjur hancur keadilan dinegara Konoha ini,26,False,False,,0.0,7223715531278124059,user55756845811300,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/257250ac083d75feaafbc249615b6b64~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=89c710e8&x-expires=1754067600&x-signature=R4QaH3LZ7GPmav2QS%2B8jVm%2BNdLM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533284041085993746,1753979380,2025-07-31T16:29:40.000Z,"banyak pakar hukum yg bersuara terkait kesalahan hakim dalam memvonis TOM, harusnya dari awal dibebaskan tanpa syarat",6,False,False,,0.0,6961134397643883521,gaosasyariamin,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7089633e056db0bb6926002a9a4a103e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7c05196c&x-expires=1754067600&x-signature=Hn7Zo0p1srkv%2BaMfBjlMCF1ZWlw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533285156472685319,1753979637,2025-07-31T16:33:57.000Z,mau main pahlawan2an ni yee😁😁,7,False,False,,0.0,7396652975995094033,rarasasaku,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8b6828dec9f768c565bcff83e703148e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9e0f0420&x-expires=1754067600&x-signature=s7NFGfWDuBxgh%2BNWOIC4yvz3j%2BI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533271350119613191,1753976421,2025-07-31T15:40:21.000Z,Perlawanan keras kepada antek mulyono...,38,False,False,,0.0,7116681766329173019,user8868029588457,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/67af6c14aa06594ff55ef16593e4814a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c07f0f2c&x-expires=1754067600&x-signature=noXx1n9IZpYR08FjQRY3I%2BHY0gs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533274070940599048,1753977058,2025-07-31T15:50:58.000Z,"isi semua ulah mulyono,tangkap mulyono segera",60,False,False,,3.0,7144991556532388865,pelerbapakkau,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/4d1933b26c5a307e7d84c99f09216d8d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a212f689&x-expires=1754067600&x-signature=fw%2BDuOvdaFfGKUiPskq%2BQ4Ssabs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533265459413205767,1753975051,2025-07-31T15:17:31.000Z,saya salah satu orang yg mnyesal pilih paj prabowo,447,False,False,,41.0,7177982089860809729,bintangbaihaqi,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/28201f49c4259f7c4496a81346777135~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b808cff8&x-expires=1754067600&x-signature=biFUVkT2S5%2BwnV%2BStNg6pP4zPg4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533265963341660944,1753975168,2025-07-31T15:19:28.000Z,"kalau gini terus nih negara, gue nikah sama min yoongi aja🙏",1,False,False,,0.0,7256615478239921157,deekitchen11,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/209f6229eaeb83c52338a6f34eab9d34~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dd070be4&x-expires=1754067600&x-signature=fAs6fIyoUdekBCtrprWZPQyxmig%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533287454016930568,1753980173,2025-07-31T16:42:53.000Z,Njirrr masih ada pahlawan kesiangan 🗿,38,False,False,,0.0,7019174100488684570,diasaska2992,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7327652605453139975~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=07ddbd18&x-expires=1754067600&x-signature=XIV6CAavshFb8YuBd4j%2F3bGFVTk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533269624562434833,1753976022,2025-07-31T15:33:42.000Z,"rumusnya kaya gini terus, bikin kacau dulu setelah itu ada pahlawa n😅😅😅😅",877,False,False,,18.0,6624525726153342978,bhot17__,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/0959afdcdd80bc87257f08784efd562c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d552866c&x-expires=1754067600&x-signature=P%2ByWBWq6snzSTVfcizw1lOug%2Bcw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533268526724858644,1753975767,2025-07-31T15:29:27.000Z,hayo TANGKAP MULYONO 😂😂,680,False,False,,28.0,7475963866644890644,mulyono.jawa2,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/d921089f007b58a1da10ed56eb86c9ad~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bdad4351&x-expires=1754067600&x-signature=WLPjigmuCQjN69HMxKUxu8eoz7E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533263542880846609,1753974610,2025-07-31T15:10:10.000Z,maen pahlawan pahlawanan nih,3185,False,False,,62.0,7109175705892799515,sugantehmelon,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/9748cf1d99040c0eae52ed8872806e02~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d3bfd694&x-expires=1754067600&x-signature=%2FtnqDZWpoIrTrVBoM5nYJrsaTKQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533266514184553237,1753975300,2025-07-31T15:21:40.000Z,kacau negara ini,19,False,False,,0.0,7192868732040659969,bandi.putra7,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/b1ba0004b2f15c522a7ef40afe66e38d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b0e07525&x-expires=1754067600&x-signature=z%2FkPpRX8jS4yXYeXYtbfYg4BUD0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533272293615895297,1753976643,2025-07-31T15:44:03.000Z,"Dasco udah kayak inspektur vijay dan ladusing, jadi pahlawan kemalaman 😂",7,False,False,,0.0,6847509175719805954,kopirobustaa,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/ac1dcba8dc2456b2d44ea131600c38ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fcf63e17&x-expires=1754067600&x-signature=7mqdHMcOcrGnYxI2nKNEP%2FEMvVw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533272566976185096,1753976708,2025-07-31T15:45:08.000Z,"emang gak ada bukti kesalahan kok ditahan, sekarang maen pahlawan2an😂",408,False,False,,6.0,6884813562138117121,laosmerahmerona,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/769e103233156d3192f5db6a1a00f33a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e9e4b853&x-expires=1754067600&x-signature=yRQS3lhCfFFdczdtdQ9d5hJZI3Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533271609592202005,1753976484,2025-07-31T15:41:24.000Z,"Padahal Jaksa Agung nya Bawahan Presiden, kenapa ga di evaluasi Jaksa nya Wo?? Takut sama Mulyono?",57,False,False,,3.0,7377114424257889286,herry.are,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/dde727e0160c1734f22cf15d9eba1f02~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=018d8482&x-expires=1754067600&x-signature=3n%2BGZm8URCP6Ic9z2UK0UaiZqgk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533270164760298258,1753976149,2025-07-31T15:35:49.000Z,pertanyaan nga kenpa. baru sekarang ngomong?,19,False,False,,0.0,6978329295395718149,jossra26,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/edc1595d859494e56b83ca2b70643aac~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=88c85edb&x-expires=1754067600&x-signature=xNgirFGOmsG1KidL9d%2BjZHcz59Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533272622807089940,1753976723,2025-07-31T15:45:23.000Z,"jelas"" org nya gak bersalah, ini mah strategi menarik simpati masyarakat biar dikata pahlawan😂",88,False,False,,4.0,7204081375946490882,vicky_akase,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/f23c078a510135839b2864cf36acc2b2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cbe6b938&x-expires=1754067600&x-signature=GNR14NZ79%2BCHVDm%2BBiiKYGfnAk4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533272435031360274,1753976676,2025-07-31T15:44:36.000Z,di kelurkan nya abolisi oleh Prabowo memang kasus t Lembong murni tdi bersalah🥰🥰🥰,56,False,False,,9.0,6862956242697946114,ogan056,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/94dbf9357c8ca8c1ab284983b29ca322~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a98d0666&x-expires=1754067600&x-signature=ZcrtRTqX8sxUGHh3XGdZEV%2FdZ7I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533301477251662608,1753983441,2025-07-31T17:37:21.000Z,bebasin sekalian tom sama Hasto biar ada bahagianya sedikit ternak onta dan ternak celeng,4,False,,7533295403568268040,,7413365388481053713,knhfsryihfdtyfdgh,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/676b8683c42a6c142f1916d832d74769~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f9693ad2&x-expires=1754067600&x-signature=tSdW4JYDcZQgpqUtOWQ67jJZmIU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533304629972435720,1753984174,2025-07-31T17:49:34.000Z,yess,0,False,,7533285287309394708,,6921357384636498945,hantugaul11,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/145ed7834a63f559f5ba5126cdd5aa36~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=632a18bd&x-expires=1754067600&x-signature=cPf5TdGuy3ULj16sSlWuDv5nYwA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533302259146031890,1753983623,2025-07-31T17:40:23.000Z,NAHHH SETUJU GUA,0,False,,7533285287309394708,,6954983255729521666,ig.alfarabiie_,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/f3134bfef6f3027401392295554383c7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0349f7e3&x-expires=1754067600&x-signature=gfqmYO3m3UPBAL2rC9IktErWFqE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533301817913869057,1753983529,2025-07-31T17:38:49.000Z,JELAS'YG GBNR HAKIMNY,1,False,,7533285287309394708,,6838956806002181122,dimasslsltyo,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/eb96c3c1b5d44c313a430008d7c98eb9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=95499539&x-expires=1754067600&x-signature=KTuzBm%2B5yVM0mObN86aeEEbINUw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533298743886873362,1753982945,2025-07-31T17:29:05.000Z,cerdas setuju,0,False,,7533284183281992449,,7468615633807901704,ali007252,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/aa4ae7ac33c67994e6580ffbf408a503~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4a47c175&x-expires=1754067600&x-signature=HCUh8MZLpN%2BQ6DWdZNGy6ThH1fE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533294717233693447,1753981866,2025-07-31T17:11:06.000Z,"Tom memang ga terbukti bersalah,ini memang skenarionya prabowo biar dia jadi pahlawan gitu",4,False,,7533286662353830674,,6789532223072306177,tmrajafkar,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ec48c04fc42c87e0061908b26bc15d39~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a8f38cc2&x-expires=1754067600&x-signature=o8caXBacxPu3yX%2F49PmKnaCReoY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,https://www.tiktok.com/@inilahcom/video/7533262209980452101,7533295510288417554,1753982049,2025-07-31T17:14:09.000Z,"Yaudah lah pak presiden gausah dengerin keluhan rakyat lagi , bukannya terima kasih malah di bilang pahlawan kesiangan. Ga di denger keluhannya tantrum",2,False,,7533286662353830674,,7351413466634929157,fn.ayaaa,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/6963f2abdbb6a05e1be8bdb2993f7676~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e9b44ef2&x-expires=1754067600&x-signature=FneqYfG2HFX3iXtkZkpBTrytliI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
